product_id,name_en,name_ar,brand,category,category_name_ar,category_link,series,price_sar,old_price_sar,availability,screen_size_in,display_type,ram_gb,storage_gb,short_desc,keywords,product_url,connectivity,item_type,resolution_px,ppi,cpu,os,bluetooth,wifi,Battery_mah,audio_jack,Micro_sd_slot
118b3de25226,BOOX Note Max Tab X C Magnetic Case,بووكس حافظة الحماية المغناطيسية لسلسلة نوت ماكس (رمادي فاتح),boox,computer_accessories,الكمبيوتر وملحقاته,https://shop.smart.sa/ar/category/AxRPaD,Note Max,209,,unknown,,,,,بووكس حافظة الحماية المغناطيسية لسلسلة نوت ماكس (رمادي فاتح),"boox,Note Max,case",https://shop.smart.sa/ar/qQPVxpK,,case,,,,,,,,,
31a09a7dbde6,Boox Palma 2 Flip-fold Protective Case,بووكس حافظة الحماية القابلة للطي لسلسلة بالما 2 (رمادي داكن),boox,computer_accessories,الكمبيوتر وملحقاته,https://shop.smart.sa/ar/category/AxRPaD,Palma,89,,unknown,,,,,بووكس حافظة الحماية القابلة للطي لسلسلة بالما 2 (رمادي داكن),"boox,Palma,case",https://shop.smart.sa/ar/XeBwYjn,,case,,,,,,,,,
4ac4e86e7e2e,Boox Palma 2 Flip-fold Protective Case,بووكس حافظة الحماية القابلة للطي لسلسلة بالما 2 (أبيض),boox,computer_accessories,الكمبيوتر وملحقاته,https://shop.smart.sa/ar/category/AxRPaD,Palma,89,,unknown,,,,,بووكس حافظة الحماية القابلة للطي لسلسلة بالما 2 (أبيض),"boox,Palma,case",https://shop.smart.sa/ar/onGXvNb,,case,,,,,,,,,
ce84ff2debe6,BOOX Palma 2,بووكس بالما 2 (أبيض) 6G 128G قارئ إلكتروني بشاشة حبر إلكتروني,boox,tablets_readers,الأجهزة اللوحية وأجهزة القراءة,https://shop.smart.sa/ar/category/EdyrGY,Palma,1099,,unknown,6.13,eink,,128,بووكس بالما 2 (أبيض) 6G 128G قارئ إلكتروني بشاشة حبر إلكتروني,"boox,Palma,eink",https://shop.smart.sa/ar/rABXepz,Wi-Fi + BT 5.1,e-ink tablet,824x1648,301,ثماني النواة + BSR,Android 13,5.1,Wi-Fi + BT 5.1,3950,Yes,Yes
159d7d004a90,Rechargeable reading light,إضاءة قابلة للشحن للقراءة الليلية Rechargeable Clamp Lamp light for Reading,,computer_accessories,الكمبيوتر وملحقاته,https://shop.smart.sa/ar/category/AxRPaD,,39,,unknown,,,,,إضاءة قابلة للشحن للقراءة الليلية Rechargeable Clamp Lamp light for Reading,reading light; Rechargeable reading light; tablets_readers,https://shop.smart.sa/ar/WlNPWyj,,reading light,,,,,,,,,
e8e7945432ea,- 110 4K UHD 32 256 . 48 8 SPARQ SMART Interactive Screens,"طلب مسبق (٤-٥ أسابيع) شاشة سبارك التفاعلية، شاشة لمس 110 بوصة، بدقة 4K UHD، ذاكرة رام 32 جيجابايت، سعة تخزين 256 جيجابايت .فيديو كونفرنس 48 ميجا بيكسل و 8 مايكروفونات، SPARQ SMART Interactive Screens",sparq,interactive_screens,الشاشات التفاعلية,https://shop.smart.sa/ar/category/YYKKAR,Interactive Screen,32999,,unknown,110,interactive_display,32,,"طلب مسبق (٤-٥ أسابيع) شاشة سبارك التفاعلية، شاشة لمس 110 بوصة، بدقة 4K UHD، ذاكرة رام 32 جيجابايت، سعة تخزين 256 جيجابايت .فيديو كونفرنس 48 ميجا بيكسل و 8 مايكروفونات، SPARQ SMART Interactive Screens","sparq,Interactive Screen,interactive_display,110.0in,ram32",https://shop.smart.sa/ar/PDQaqBg,,interactive display,,,,,,,,,
a178d7dcede6,- 98 4K UHD 32 256 . 48 8 SPARQ SMART Interactive Screens,"طلب مسبق (٤-٥ اسابيع) شاشة سبارك التفاعلية، شاشة لمس 98 بوصة، بدقة 4K UHD، ذاكرة رام 32 جيجابايت، سعة تخزين 256 جيجابايت .فيديو كونفرنس 48 ميجا بيكسل و 8 مايكروفونات، SPARQ SMART Interactive Screens",sparq,interactive_screens,الشاشات التفاعلية,https://shop.smart.sa/ar/category/YYKKAR,Interactive Screen,12799.04,,unknown,98,interactive_display,32,,"طلب مسبق (٤-٥ اسابيع) شاشة سبارك التفاعلية، شاشة لمس 98 بوصة، بدقة 4K UHD، ذاكرة رام 32 جيجابايت، سعة تخزين 256 جيجابايت .فيديو كونفرنس 48 ميجا بيكسل و 8 مايكروفونات، SPARQ SMART Interactive Screens","sparq,Interactive Screen,interactive_display,98.0in,ram32",https://shop.smart.sa/ar/xvoEqZQ,,interactive display,,,,,,,,,
559a1603d7d2,- 86 4K UHD 32 256 . 48 8 SPARQ SMART Interactive Screens,"طلب مسبق (٤-٥ اسابيع) شاشة سبارك التفاعلية، شاشة لمس 86 بوصة، بدقة 4K UHD، ذاكرة رام 32 جيجابايت، سعة تخزين 256 جيجابايت .فيديو كونفرنس 48 ميجا بيكسل و 8 مايكروفونات، SPARQ SMART Interactive Screens",sparq,interactive_screens,الشاشات التفاعلية,https://shop.smart.sa/ar/category/YYKKAR,Interactive Screen,7999,,unknown,86,interactive_display,32,,"طلب مسبق (٤-٥ اسابيع) شاشة سبارك التفاعلية، شاشة لمس 86 بوصة، بدقة 4K UHD، ذاكرة رام 32 جيجابايت، سعة تخزين 256 جيجابايت .فيديو كونفرنس 48 ميجا بيكسل و 8 مايكروفونات، SPARQ SMART Interactive Screens","sparq,Interactive Screen,interactive_display,86.0in,ram32",https://shop.smart.sa/ar/gyAjQxZ,,interactive display,,,,,,,,,
4f72f5dbca4c,- 75 4K UHD 32 256 . 48 8 SPARQ SMART Interactive Screens,"طلب مسبق (٤-٥ اسابيع) شاشة سبارك التفاعلية، شاشة لمس 75 بوصة، بدقة 4K UHD، ذاكرة رام 32 جيجابايت، سعة تخزين 256 جيجابايت .فيديو كونفرنس 48 ميجا بيكسل و 8 مايكروفونات، SPARQ SMART Interactive Screens",sparq,interactive_screens,الشاشات التفاعلية,https://shop.smart.sa/ar/category/YYKKAR,Interactive Screen,6999.02,,unknown,75,interactive_display,32,,"طلب مسبق (٤-٥ اسابيع) شاشة سبارك التفاعلية، شاشة لمس 75 بوصة، بدقة 4K UHD، ذاكرة رام 32 جيجابايت، سعة تخزين 256 جيجابايت .فيديو كونفرنس 48 ميجا بيكسل و 8 مايكروفونات، SPARQ SMART Interactive Screens","sparq,Interactive Screen,interactive_display,75.0in,ram32",https://shop.smart.sa/ar/oZRaQOY,,interactive display,,,,,,,,,
4e699141243d,- 65 4K UHD 32 256 . 48 8 SPARQ SMART Interactive Screens,"طلب مسبق (٤-٥ اسابيع) شاشة سبارك التفاعلية، شاشة لمس 65 بوصة، بدقة 4K UHD، ذاكرة رام 32 جيجابايت، سعة تخزين 256 جيجابايت .فيديو كونفرنس 48 ميجا بيكسل و 8 مايكروفونات، SPARQ SMART Interactive Screens",sparq,interactive_screens,الشاشات التفاعلية,https://shop.smart.sa/ar/category/YYKKAR,Interactive Screen,6299.01,,unknown,65,interactive_display,32,,"طلب مسبق (٤-٥ اسابيع) شاشة سبارك التفاعلية، شاشة لمس 65 بوصة، بدقة 4K UHD، ذاكرة رام 32 جيجابايت، سعة تخزين 256 جيجابايت .فيديو كونفرنس 48 ميجا بيكسل و 8 مايكروفونات، SPARQ SMART Interactive Screens","sparq,Interactive Screen,interactive_display,65.0in,ram32",https://shop.smart.sa/ar/eQAeyAd,,interactive display,,,,,,,,,
f715a307232e,ST41 mobile stand,ST41 ستاند متنقل,smart,computer_accessories,الكمبيوتر وملحقاته,https://shop.smart.sa/ar/category/AxRPaD,,1199,,unknown,,,,,ST41 ستاند متنقل,smart; stand; ST41 mobile stand; interactive_screens,https://shop.smart.sa/ar/vXWWlXZ,,stand,,,,,,,,,
d8c3ec219156,SMART Docking Station 15-in-1,قاعدة توصيل طاقة سمارت 15 بـ 1,smart,computer_accessories,الكمبيوتر وملحقاته,https://shop.smart.sa/ar/category/AxRPaD,,379.01,,unknown,,,,,قاعدة توصيل طاقة سمارت 15 بـ 1,"smart,dock",https://shop.smart.sa/ar/wAEZQmw,,dock,,,,,,,,,
f85d6cc61334,Canvas tote bag (تكنولوجيا),حقيبة كيس حمل قماشية (تكنولوجيا),smart,computer_accessories,الكمبيوتر وملحقاته,https://shop.smart.sa/ar/category/AxRPaD,,25,,unknown,,,,,حقيبة كيس حمل قماشية (تكنولوجيا),smart; bag; Canvas tote bag (تكنولوجيا); computer_accessories,https://shop.smart.sa/ar/BrePvxR,,bag,,,,,,,,,
4ded43da99f8,Canvas tote bag (كوكيز),حقيبة كيس حمل قماشية (كوكيز),smart,computer_accessories,الكمبيوتر وملحقاته,https://shop.smart.sa/ar/category/AxRPaD,,25,,unknown,,,,,حقيبة كيس حمل قماشية (كوكيز),smart; bag; Canvas tote bag (كوكيز); computer_accessories,https://shop.smart.sa/ar/ZYagleO,,bag,,,,,,,,,
ac96e9683875,Canvas tote bag (طفيه وشغله),حقيبة كيس حمل قماشية (طفيه وشغله),smart,computer_accessories,الكمبيوتر وملحقاته,https://shop.smart.sa/ar/category/AxRPaD,,25,,unknown,,,,,حقيبة كيس حمل قماشية (طفيه وشغله),smart; bag; Canvas tote bag (طفيه وشغله); computer_accessories,https://shop.smart.sa/ar/mQVPeKV,,bag,,,,,,,,,
38071f7b7641,Canvas tote bag (الإنترنت والرسائل),حقيبة كيس حمل قماشية (الإنترنت والرسائل),smart,computer_accessories,الكمبيوتر وملحقاته,https://shop.smart.sa/ar/category/AxRPaD,,25,,unknown,,,,,حقيبة كيس حمل قماشية (الإنترنت والرسائل),smart; bag; Canvas tote bag (الإنترنت والرسائل); computer_accessories,https://shop.smart.sa/ar/vXvKZwx,,bag,,,,,,,,,
b2a310d46cbe,Lenovo Screen,لينوفو شاشة ثينك فيجن 23.8 بوصة S24e-20,lenovo,computer_accessories,الكمبيوتر وملحقاته,https://shop.smart.sa/ar/category/AxRPaD,,448.99,,unknown,,,,,لينوفو شاشة ثينك فيجن 23.8 بوصة S24e-20,"lenovo,23.8in",https://shop.smart.sa/ar/bRORvDV,,monitor,,,,,,,,,
b7b1cf81ae89,MK295 920-009801,لوجيتيك مجموعة لوحة مفاتيح وماوس سايلنت لاسلكية MK295 أسود 920-009801,logitech,computer_accessories,الكمبيوتر وملحقاته,https://shop.smart.sa/ar/category/AxRPaD,,129,,unknown,,,,,لوجيتيك مجموعة لوحة مفاتيح وماوس سايلنت لاسلكية MK295 أسود 920-009801,logitech,https://shop.smart.sa/ar/PdajPPQ,,,,,,,,,,,
bbf1053f7a42,Logitech C925E Webcam,لوجيتيك كاميرا ويب C925E يو إس بي 1920x1080 بكسل,logitech,computer_accessories,الكمبيوتر وملحقاته,https://shop.smart.sa/ar/category/AxRPaD,,379.01,,unknown,,,,,لوجيتيك كاميرا ويب C925E يو إس بي 1920x1080 بكسل,logitech,https://shop.smart.sa/ar/qQdeXRn,,,,,,,,,,,
65d064e296fb,Lenovo ThinkPad T14s 21F60060AD,"(طلب مسبق - 2 أسبوع) لينوفو لابتوب ثينك باد T14s آي 7 1335U، رام 16 جيجا بايت، تخزين 1 تيرا SSD M.2، ويندوز 11 برو",lenovo,computer_accessories,الكمبيوتر وملحقاته,https://shop.smart.sa/ar/category/AxRPaD,ThinkPad,6999,,unknown,,,,,"(طلب مسبق - 2 أسبوع) لينوفو لابتوب ثينك باد T14s آي 7 1335U، رام 16 جيجا بايت، تخزين 1 تيرا SSD M.2، ويندوز 11 برو","lenovo,ThinkPad,ram16",https://shop.smart.sa/ar/zvWzYQA,,,,,,,,,,,
65a7bb68ce1d,Logitech MK345 Comfort Wireless Keyboard and Mouse Combo,لوجيتيك مجموعة لوحة مفاتيح وماوس لاسلكية MK345 عربي إنجليزي أسود 920-010068,logitech,computer_accessories,الكمبيوتر وملحقاته,https://shop.smart.sa/ar/category/AxRPaD,,149.01,,unknown,,,,,لوجيتيك مجموعة لوحة مفاتيح وماوس لاسلكية MK345 عربي إنجليزي أسود 920-010068,"logitech,keyboard",https://shop.smart.sa/ar/zvmwqWp,,keyboard,,,,,,,,,
235eef2ab12e,Logitech M720 Triathlon Wireless Mouse,لوجيتيك ماوس لاسلكي M720 تراياثلون لون أسود 910-004791,logitech,computer_accessories,الكمبيوتر وملحقاته,https://shop.smart.sa/ar/category/AxRPaD,,169,,unknown,,,,,لوجيتيك ماوس لاسلكي M720 تراياثلون لون أسود 910-004791,logitech,https://shop.smart.sa/ar/jZPjplz,,,,,,,,,,,
ac691bb2c93e,MacBook Pro 16.2 inch (Apple silicon),"ماك بوك برو 16.2 بوصة شريحة آبل إم 3، معالج 12 كور، رام 18 جيجا، تخزين 512 جيجا لون أسود فلكي",apple,computer_accessories,الكمبيوتر وملحقاته,https://shop.smart.sa/ar/category/AxRPaD,,10999,,unknown,,,,,"ماك بوك برو 16.2 بوصة شريحة آبل إم 3، معالج 12 كور، رام 18 جيجا، تخزين 512 جيجا لون أسود فلكي","16.2in,ram18",https://shop.smart.sa/ar/jZPRyKB,,laptop,,,,,,,,,
5ded9fe04f3c,Logitech Zone Vibe 100 Wireless,لوجيتيك سماعات لاسلكية زون فايب 100 لون جرافيت 981-001213,logitech,computer_accessories,الكمبيوتر وملحقاته,https://shop.smart.sa/ar/category/AxRPaD,,389,,unknown,,,,,لوجيتيك سماعات لاسلكية زون فايب 100 لون جرافيت 981-001213,logitech,https://shop.smart.sa/ar/ydjgqpO,,,,,,,,,,,
2e24ae794596,Logitech Wireless Keyboard and Mouse Combo MK270,لوجيتيك مجموعة لوحة مفاتيح وماوس لاسلكية MK270 عربي إنجليزي أسود 920-004519,logitech,computer_accessories,الكمبيوتر وملحقاته,https://shop.smart.sa/ar/category/AxRPaD,,109,,unknown,,,,,لوجيتيك مجموعة لوحة مفاتيح وماوس لاسلكية MK270 عربي إنجليزي أسود 920-004519,"logitech,keyboard",https://shop.smart.sa/ar/rAWPVoy,,keyboard,,,,,,,,,
dd6f94aa6189,Logitech M330 Silent Plus Wireless Mouse,لوجيتيك ماوس لاسلكي M330 سايلنت بلس لون أسود 910-004909,logitech,computer_accessories,الكمبيوتر وملحقاته,https://shop.smart.sa/ar/category/AxRPaD,,79.01,,unknown,,,,,لوجيتيك ماوس لاسلكي M330 سايلنت بلس لون أسود 910-004909,logitech,https://shop.smart.sa/ar/ePByboB,,,,,,,,,,,
14311df03113,Logitech M171 Wireless Mouse,لوجيتيك ماوس لاسلكي M171 سهل التوصيل والتشغيل أسود 910-004424,logitech,computer_accessories,الكمبيوتر وملحقاته,https://shop.smart.sa/ar/category/AxRPaD,,49,,unknown,,,,,لوجيتيك ماوس لاسلكي M171 سهل التوصيل والتشغيل أسود 910-004424,logitech,https://shop.smart.sa/ar/aemYoDl,,,,,,,,,,,
44f6980dd3dc,Logitech K580 Slim Multi-Device Wireless Keyboard,لوجيتيك لوحة مفاتيح K580 لاسلكية رفيعة متعددة الأجهزة عربي لون جرافيت 920-010073,logitech,computer_accessories,الكمبيوتر وملحقاته,https://shop.smart.sa/ar/category/AxRPaD,,209,,unknown,,,,,لوجيتيك لوحة مفاتيح K580 لاسلكية رفيعة متعددة الأجهزة عربي لون جرافيت 920-010073,"logitech,keyboard",https://shop.smart.sa/ar/VqmKzOq,,keyboard,,,,,,,,,
62e468e6604c,MK220 920-003160,لوجيتيك مجموعة لوحة مفاتيح وماوس لاسلكية MK220 أسود 920-003160,logitech,computer_accessories,الكمبيوتر وملحقاته,https://shop.smart.sa/ar/category/AxRPaD,,99,,unknown,,,,,لوجيتيك مجموعة لوحة مفاتيح وماوس لاسلكية MK220 أسود 920-003160,logitech,https://shop.smart.sa/ar/vXQdxXa,,,,,,,,,,,
89f46765762a,Logitech H390 USB Computer Headset,لوجيتيك سماعات رأس يو إس بي H390 لون أسود مع خاصية عزل الضوضاء 981-000406,logitech,computer_accessories,الكمبيوتر وملحقاته,https://shop.smart.sa/ar/category/AxRPaD,,129,,unknown,,,,,لوجيتيك سماعات رأس يو إس بي H390 لون أسود مع خاصية عزل الضوضاء 981-000406,logitech,https://shop.smart.sa/ar/QdmPGNN,,,,,,,,,,,
ef712cfa0bfa,Logitech Combo Touch for iPad,لوجيتيك لوحة مفاتيح للأيباد (جيل سابع وثامن وتاسع) عربي لون جرافيت 920-009996,logitech,computer_accessories,الكمبيوتر وملحقاته,https://shop.smart.sa/ar/category/AxRPaD,,579,,unknown,,,,,لوجيتيك لوحة مفاتيح للأيباد (جيل سابع وثامن وتاسع) عربي لون جرافيت 920-009996,logitech,https://shop.smart.sa/ar/RAmpYQP,,,,,,,,,,,
70054e4c2a83,Logitech laser presenter R500s,لوجيتك مؤشر عرض ليزر من الفئة 1 طراز R500s بلوتوث وUSB - نطاق 20 متر - بطارية ذكية تدوم 12 شهراً - لون أسود,logitech,computer_accessories,الكمبيوتر وملحقاته,https://shop.smart.sa/ar/category/AxRPaD,,169,,unknown,,,,,لوجيتك مؤشر عرض ليزر من الفئة 1 طراز R500s بلوتوث وUSB - نطاق 20 متر - بطارية ذكية تدوم 12 شهراً - لون أسود,logitech; presentation remote; Logitech laser presenter R500s; computer_accessories,https://shop.smart.sa/ar/wWQKGQW,,presentation remote,,,,,,,,,
5df9ec05fba4,Lenovo Screen,لينوفو شاشة إل سي دي ثينك فيجن T24i-30 24 بوصة كلاس فل اتش دي 16:9 أسود 63CFMATXWW,lenovo,computer_accessories,الكمبيوتر وملحقاته,https://shop.smart.sa/ar/category/AxRPaD,,599,,unknown,,,,,لينوفو شاشة إل سي دي ثينك فيجن T24i-30 24 بوصة كلاس فل اتش دي 16:9 أسود 63CFMATXWW,"lenovo,24.0in",https://shop.smart.sa/ar/AzWNAYA,,monitor,,,,,,,,,
3a69c1b4d440,Lenovo Web CAM,لينوفو كاميرا الويب الأساسية FHD 4XC1B34802,lenovo,computer_accessories,الكمبيوتر وملحقاته,https://shop.smart.sa/ar/category/AxRPaD,,199,,unknown,,,,,لينوفو كاميرا الويب الأساسية FHD 4XC1B34802,lenovo,https://shop.smart.sa/ar/gZWZgRg,,,,,,,,,,,
8c5649e615cd,Lenovo Wireless Keyboard and Mouse,لينوفو مجموعة لوحة مفاتيح وماوس لاسلكية احترافية 4X30H56797,lenovo,computer_accessories,الكمبيوتر وملحقاته,https://shop.smart.sa/ar/category/AxRPaD,,339,,unknown,,,,,لينوفو مجموعة لوحة مفاتيح وماوس لاسلكية احترافية 4X30H56797,"lenovo,keyboard",https://shop.smart.sa/ar/ZYEOjQz,,keyboard,,,,,,,,,
afd4377785e4,Lenovo Docking Station,لينوفو قاعدة شحن صغيرة يو اس بي نوع سي 40AU0065UK,lenovo,computer_accessories,الكمبيوتر وملحقاته,https://shop.smart.sa/ar/category/AxRPaD,,549,,unknown,,,,,لينوفو قاعدة شحن صغيرة يو اس بي نوع سي 40AU0065UK,"lenovo,dock",https://shop.smart.sa/ar/onrwzEX,,dock,,,,,,,,,
329b7486c0bc,Lenovo Laptop Bag,لينوفو حافظة نوت بوك ثينك باد اسنشيال 16 انش لون اسود,lenovo,computer_accessories,الكمبيوتر وملحقاته,https://shop.smart.sa/ar/category/AxRPaD,,159,,unknown,,,,,لينوفو حافظة نوت بوك ثينك باد اسنشيال 16 انش لون اسود,"lenovo,case",https://shop.smart.sa/ar/VqnNrKQ,,case,,,,,,,,,
d6805b98a9a3,Lenovo Wireless Mouse,لينوفو ماوس لاسلكي ثينك باد اسينشال 4X30M56887,lenovo,computer_accessories,الكمبيوتر وملحقاته,https://shop.smart.sa/ar/category/AxRPaD,,79.01,,unknown,,,,,لينوفو ماوس لاسلكي ثينك باد اسينشال 4X30M56887,lenovo,https://shop.smart.sa/ar/pQwNNqP,,,,,,,,,,,
d4642ac754f4,Lenovo Wireless Mouse,لينوفو ماوس ثينك باد بلوتوث الصامت 4Y50X88822,lenovo,computer_accessories,الكمبيوتر وملحقاته,https://shop.smart.sa/ar/category/AxRPaD,,139,,unknown,,,,,لينوفو ماوس ثينك باد بلوتوث الصامت 4Y50X88822,lenovo,https://shop.smart.sa/ar/xAgKlPY,,,,,,,,,,,
48c1fd8c5a32,Abjjad app subscription,"تطبيق أبجد، أكبر مكتبة إلكترونية عربية - اشتراك 3 أشهر (بطاقة إهداء ورقية)",abjjad,software,البرمجيات,https://shop.smart.sa/ar/category/QvKYzR,,44.85,,unknown,,,,,"تطبيق أبجد، أكبر مكتبة إلكترونية عربية - اشتراك 3 أشهر (بطاقة إهداء ورقية)",abjjad; software license; Abjjad app subscription; software,https://shop.smart.sa/ar/Yzwmola,,software license,,,,,,,,,
9467a5bd56c3,آرك جي آي اس ArcGIS (Education license),ترخيص تعليمي - برنامج آرك جي آي اس ArcGIS - اشتراك سنة,arcgis,software,البرمجيات,https://shop.smart.sa/ar/category/QvKYzR,,789,,unknown,,,,,ترخيص تعليمي - برنامج آرك جي آي اس ArcGIS - اشتراك سنة,arcgis,https://shop.smart.sa/ar/onjjyGj,,software license,,,,,,,,,
9f350fbe01f2,بريمافيرا P6 بروفيشنال Primavera P6 Professional (Education license),ترخيص تعليمي - برنامج بريمافيرا P6 بروفيشنال Primavera P6 Professional - اشتراك سنة,primavera,software,البرمجيات,https://shop.smart.sa/ar/category/QvKYzR,,9779,,unknown,,,,,ترخيص تعليمي - برنامج بريمافيرا P6 بروفيشنال Primavera P6 Professional - اشتراك سنة,primavera,https://shop.smart.sa/ar/ePzzOWp,,software license,,,,,,,,,
0fbdf4e3ae4e,سوليد ووركس ستاندرد SOLIDWORKS Standard (Education license),ترخيص تعليمي - برنامج سوليد ووركس ستاندرد SOLIDWORKS Standard - اشتراك سنة,solidworks,software,البرمجيات,https://shop.smart.sa/ar/category/QvKYzR,,489,,unknown,,,,,ترخيص تعليمي - برنامج سوليد ووركس ستاندرد SOLIDWORKS Standard - اشتراك سنة,solidworks,https://shop.smart.sa/ar/AzQQwyP,,software license,,,,,,,,,
f9efe2d9a042,ماتلاب MathWorks MATLAB (Education license),ترخيص تعليمي - برنامج ماتلاب MathWorks MATLAB - اشتراك سنة,matlab,software,البرمجيات,https://shop.smart.sa/ar/category/QvKYzR,,1999,,unknown,,,,,ترخيص تعليمي - برنامج ماتلاب MathWorks MATLAB - اشتراك سنة,matlab,https://shop.smart.sa/ar/onjjyKQ,,software license,,,,,,,,,
4cb75745cb9a,SnapComms internal communications platform (quote request),طلب عرض سعر لمنصة التواصل الداخلي سنابكومز SnapComms ENGAGE,snapcomms,software,البرمجيات,https://shop.smart.sa/ar/category/QvKYzR,,,,unknown,,,,,طلب عرض سعر لمنصة التواصل الداخلي سنابكومز SnapComms ENGAGE,snapcomms; software license; SnapComms internal communications platform (quote request); software,https://shop.smart.sa/ar/XeOqRpv,,software license,,,,,,,,,
74b24db58fb0,SnapComms internal communications platform (quote request),طلب عرض سعر لمنصة التواصل الداخلي سنابكومز SnapComms INFORM,snapcomms,software,البرمجيات,https://shop.smart.sa/ar/category/QvKYzR,,,,unknown,,,,,طلب عرض سعر لمنصة التواصل الداخلي سنابكومز SnapComms INFORM,snapcomms; software license; SnapComms internal communications platform (quote request); software,https://shop.smart.sa/ar/RAwPQqN,,software license,,,,,,,,,
5c84f92b645c,IBM SPSS Standard 31 (Education license),ترخيص تعليمي - برنامج IBM SPSS Standard 31 - ترخيص 12 أشهر,ibm,software,البرمجيات,https://shop.smart.sa/ar/category/QvKYzR,,559,,unknown,,,,,ترخيص تعليمي - برنامج IBM SPSS Standard 31 - ترخيص 12 أشهر,ibm; software license; IBM SPSS Standard 31 (Education license); software,https://shop.smart.sa/ar/qQOjQln,,software license,,,,,,,,,
98805fa60821,IBM SPSS Premium 31 (Education license),ترخيص تعليمي - برنامج IBM SPSS Premium 31 - ترخيص 12 شهر,ibm,software,البرمجيات,https://shop.smart.sa/ar/category/QvKYzR,,629,,unknown,,,,,ترخيص تعليمي - برنامج IBM SPSS Premium 31 - ترخيص 12 شهر,ibm; software license; IBM SPSS Premium 31 (Education license); software,https://shop.smart.sa/ar/YgprgXw,,software license,,,,,,,,,
77a1a70f85cb,IBM SPSS Base 31 (Education license),ترخيص تعليمي - برنامج IBM SPSS Base 31 - ترخيص 12 أشهر,ibm,software,البرمجيات,https://shop.smart.sa/ar/category/QvKYzR,,329,,unknown,,,,,ترخيص تعليمي - برنامج IBM SPSS Base 31 - ترخيص 12 أشهر,ibm; software license; IBM SPSS Base 31 (Education license); software,https://shop.smart.sa/ar/ZYpwRmn,,software license,,,,,,,,,
7e2b31f8b726,Wolfram Mathematica (Education license),ترخيص تعليمي - برنامج ولفرام ماثماتيكا Wolfram Mathematica - سنة,wolfram,software,البرمجيات,https://shop.smart.sa/ar/category/QvKYzR,,529,,unknown,,,,,ترخيص تعليمي - برنامج ولفرام ماثماتيكا Wolfram Mathematica - سنة,wolfram; software license; Wolfram Mathematica (Education license); software,https://shop.smart.sa/ar/ePppyov,,software license,,,,,,,,,
2904a94c8fe2,OriginLab (Education license),ترخيص تعليمي - برنامج أورجن لاب OriginLab لرسم وتحليل ومعالجة البيانات - سنة واحدة,originlab,software,البرمجيات,https://shop.smart.sa/ar/category/QvKYzR,,489,,unknown,,,,,ترخيص تعليمي - برنامج أورجن لاب OriginLab لرسم وتحليل ومعالجة البيانات - سنة واحدة,originlab; software license; OriginLab (Education license); software,https://shop.smart.sa/ar/vXWWKby,,software license,,,,,,,,,
23d1a62ee174,Abjjad app subscription,"تطبيق أبجد، أكبر مكتبة إلكترونية عربية - اشتراك 3 أشهر (كود تفعيل)",abjjad,software,البرمجيات,https://shop.smart.sa/ar/category/QvKYzR,,44.85,,unknown,,,,,"تطبيق أبجد، أكبر مكتبة إلكترونية عربية - اشتراك 3 أشهر (كود تفعيل)",abjjad; software license; Abjjad app subscription; software,https://shop.smart.sa/ar/pAbKlqj,,software license,,,,,,,,,
9fd352a58704,"Adobe Creative Cloud (All Apps, 100GB, 1 year)","أدوبي كريتيف كلاود، كل التطبيقات، 100 جيجا بايت، للطلاب والمعلمين فقط - سنة واحدة",adobe,software,البرمجيات,https://shop.smart.sa/ar/category/QvKYzR,,1276.5,,unknown,,,100,,"أدوبي كريتيف كلاود، كل التطبيقات، 100 جيجا بايت، للطلاب والمعلمين فقط - سنة واحدة",ram100,https://shop.smart.sa/ar/BrYdpKY,,software license,,,,,,,,,
d7041e62d9c7,Microsoft Project Plan 5 (1 year),مايكروسوفت بروجيكت بلان 5 - سنة واحدة,microsoft,software,البرمجيات,https://shop.smart.sa/ar/category/QvKYzR,,2499,,unknown,,,,,مايكروسوفت بروجيكت بلان 5 - سنة واحدة,microsoft; software license; Microsoft Project Plan 5 (1 year); software,https://shop.smart.sa/ar/OqmbYxO,,software license,,,,,,,,,
9188724d2bea,Microsoft Project Plan 3 (1 year),مايكروسوفت بروجيكت بلان 3 - سنة واحدة,microsoft,software,البرمجيات,https://shop.smart.sa/ar/category/QvKYzR,,1379,,unknown,,,,,مايكروسوفت بروجيكت بلان 3 - سنة واحدة,microsoft; software license; Microsoft Project Plan 3 (1 year); software,https://shop.smart.sa/ar/rAWXYpO,,software license,,,,,,,,,
5ccb0fc6370b,Microsoft Project Plan 1 (1 year),مايكروسوفت بروجيكت بلان 1 - سنة واحدة,microsoft,software,البرمجيات,https://shop.smart.sa/ar/category/QvKYzR,,448.99,,unknown,,,,,مايكروسوفت بروجيكت بلان 1 - سنة واحدة,microsoft; software license; Microsoft Project Plan 1 (1 year); software,https://shop.smart.sa/ar/gZwXEEp,,software license,,,,,,,,,
f67388867385,Microsoft Visio Plan 2 (1 year),مايكروسوفت فيزيو بلان 2 - سنة واحدة,microsoft,software,البرمجيات,https://shop.smart.sa/ar/category/QvKYzR,,699,,unknown,,,,,مايكروسوفت فيزيو بلان 2 - سنة واحدة,microsoft; software license; Microsoft Visio Plan 2 (1 year); software,https://shop.smart.sa/ar/wWeromz,,software license,,,,,,,,,
